chr	start	end	name	TargetGene	TargetGeneTSS	CellType	ABC.Score
chr17	71337956	71340243	genic|chr17:71337956-71340243	SLC39A11	71088853		0.019801
chr17	71337956	71340243	genic|chr17:71337956-71340243	SSTR2	71161159		0.013769
chr17	71337956	71340243	genic|chr17:71337956-71340243	COG1	71189172		0.013512
chr17	71337956	71340243	genic|chr17:71337956-71340243	FAM104A	71228533		0.010931
chr17	71337956	71340243	genic|chr17:71337956-71340243	C17orf80	71228760		0.010930
chr17	71337956	71340243	genic|chr17:71337956-71340243	CPSF4L	71258019		0.014785
chr17	71337956	71340243	genic|chr17:71337956-71340243	SDK2	71640227		0.014167
chr17	71337956	71340243	genic|chr17:71337956-71340243	LINC02092	71782960		0.010512
chr17	71337956	71340243	genic|chr17:71337956-71340243	LINC00469	71824676		0.018778
chr17	71337956	71340243	genic|chr17:71337956-71340243	RPL38	72199794		0.015237
chr17	71337956	71340243	genic|chr17:71337956-71340243	MGC16275	72209460		0.014347
chr17	71337956	71340243	genic|chr17:71337956-71340243	TTYH2	72209695		0.014346
chr17	71337956	71340243	genic|chr17:71337956-71340243	KIF19	72322350		0.017144
chr17	71337956	71340243	genic|chr17:71337956-71340243	BTBD17	72357958		0.012446
chr17	71337956	71340243	genic|chr17:71337956-71340243	GPRC5C	72429835		0.015088
chr17	71337956	71340243	genic|chr17:71337956-71340243	CD300A	72462521		0.016533
chr17	71337956	71340243	genic|chr17:71337956-71340243	FADS6	72889909		0.011213
chr17	71337956	71340243	genic|chr17:71337956-71340243	OTOP3	72931896		0.011196
chr17	71337956	71340243	genic|chr17:71337956-71340243	HID1	72968900		0.010016
chr17	71356199	71357845	genic|chr17:71356199-71357845	COG1	71189172		0.013546
chr17	71356199	71357845	genic|chr17:71356199-71357845	CPSF4L	71258019		0.026213
chr17	71356199	71357845	genic|chr17:71356199-71357845	SUMO2	73179098		0.014721
chr17	71609194	71611274	genic|chr17:71609194-71611274	LINC01152	70026794		0.017879
chr17	71609194	71611274	genic|chr17:71609194-71611274	SOX9-AS1	70116934		0.012251
chr17	71609194	71611274	genic|chr17:71609194-71611274	LINC02003	70338951		0.020793
chr17	71609194	71611274	genic|chr17:71609194-71611274	LINC00673	70588945		0.013245
chr17	71609194	71611274	genic|chr17:71609194-71611274	SLC39A11	71088853		0.019483
chr17	71609194	71611274	genic|chr17:71609194-71611274	SSTR2	71161159		0.013549
chr17	71609194	71611274	genic|chr17:71609194-71611274	COG1	71189172		0.013296
chr17	71609194	71611274	genic|chr17:71609194-71611274	FAM104A	71228533		0.010755
chr17	71609194	71611274	genic|chr17:71609194-71611274	C17orf80	71228760		0.010755
chr17	71609194	71611274	genic|chr17:71609194-71611274	CPSF4L	71258019		0.014548
chr17	71609194	71611274	genic|chr17:71609194-71611274	SDK2	71640227		0.013939
chr17	71609194	71611274	genic|chr17:71609194-71611274	LINC02092	71782960		0.010343
chr17	71609194	71611274	genic|chr17:71609194-71611274	LINC00469	71824676		0.018477
chr17	71609194	71611274	genic|chr17:71609194-71611274	RPL38	72199794		0.014992
chr17	71609194	71611274	genic|chr17:71609194-71611274	MGC16275	72209460		0.014117
chr17	71609194	71611274	genic|chr17:71609194-71611274	TTYH2	72209695		0.014116
chr17	71609194	71611274	genic|chr17:71609194-71611274	KIF19	72322350		0.016869
chr17	71609194	71611274	genic|chr17:71609194-71611274	BTBD17	72357958		0.012447
chr17	71609194	71611274	genic|chr17:71609194-71611274	GPRC5C	72429835		0.016012
chr17	71609194	71611274	genic|chr17:71609194-71611274	CD300A	72462521		0.018001
chr17	71609194	71611274	genic|chr17:71609194-71611274	RAB37	72733355		0.052027
chr17	71609194	71611274	genic|chr17:71609194-71611274	SLC9A3R1	72744750		0.010430
chr17	71609194	71611274	genic|chr17:71609194-71611274	NAT9	72772564		0.010283
chr17	71609194	71611274	genic|chr17:71609194-71611274	TMEM104	72772621		0.010282
chr17	71609194	71611274	genic|chr17:71609194-71611274	FADS6	72889909		0.013041
chr17	71609194	71611274	genic|chr17:71609194-71611274	USH1G	72919358		0.010799
chr17	71609194	71611274	genic|chr17:71609194-71611274	OTOP2	72920369		0.010879
chr17	71609194	71611274	genic|chr17:71609194-71611274	OTOP3	72931896		0.012958
chr17	71609194	71611274	genic|chr17:71609194-71611274	HID1	72968900		0.011546
chr17	71609194	71611274	genic|chr17:71609194-71611274	ARMC7	73106046		0.010372
chr17	71638920	71639420	genic|chr17:71638920-71639420	SDK2	71640227		0.069027
chr17	71641170	71642077	intergenic|chr17:71641170-71642077	SDK2	71640227		0.075112
chr17	71783736	71784236	genic|chr17:71783736-71784236	LINC02092	71782960		0.079509
chr17	72426179	72428726	intergenic|chr17:72426179-72428726	LINC02003	70338951		0.037309
chr17	72426179	72428726	intergenic|chr17:72426179-72428726	GPRC5C	72429835		0.026500
chr17	72426179	72428726	intergenic|chr17:72426179-72428726	RAB37	72733355		0.033697
chr17	72740669	72741825	genic|chr17:72740669-72741825	NAT9	72772564		0.010333
chr17	72740669	72741825	genic|chr17:72740669-72741825	TMEM104	72772621		0.010333
chr17	72888265	72888765	genic|chr17:72888265-72888765	FADS6	72889909		0.038418
chr17	72977950	72978731	intergenic|chr17:72977950-72978731	CDR2L	72983726		0.015142
chr17	73029550	73031528	intergenic|chr17:73029550-73031528	LINC00469	71824676		0.011863
chr17	73029550	73031528	intergenic|chr17:73029550-73031528	RPL38	72199794		0.011328
chr17	73029550	73031528	intergenic|chr17:73029550-73031528	MGC16275	72209460		0.010666
chr17	73029550	73031528	intergenic|chr17:73029550-73031528	TTYH2	72209695		0.010666
chr17	73029550	73031528	intergenic|chr17:73029550-73031528	KIF19	72322350		0.012746
chr17	73029550	73031528	intergenic|chr17:73029550-73031528	GPRC5C	72429835		0.012098
chr17	73029550	73031528	intergenic|chr17:73029550-73031528	CD300A	72462521		0.013601
chr17	73029550	73031528	intergenic|chr17:73029550-73031528	FADS6	72889909		0.012212
chr17	73029550	73031528	intergenic|chr17:73029550-73031528	USH1G	72919358		0.010315
chr17	73029550	73031528	intergenic|chr17:73029550-73031528	OTOP2	72920369		0.010398
chr17	73029550	73031528	intergenic|chr17:73029550-73031528	OTOP3	72931896		0.012480
chr17	73029550	73031528	intergenic|chr17:73029550-73031528	HID1	72968900		0.011390
chr17	73029550	73031528	intergenic|chr17:73029550-73031528	ARMC7	73106046		0.011125
chr17	73029550	73031528	intergenic|chr17:73029550-73031528	SUMO2	73179098		0.010284
chr17	73029550	73031528	intergenic|chr17:73029550-73031528	ITGB4	73717407		0.012153
chr17	73029550	73031528	intergenic|chr17:73029550-73031528	GALK1	73761280		0.010062
chr17	73029550	73031528	intergenic|chr17:73029550-73031528	H3F3B	73776016		0.010503
chr17	73029550	73031528	intergenic|chr17:73029550-73031528	UNC13D	73840798		0.011134
chr17	73029550	73031528	intergenic|chr17:73029550-73031528	TRIM65	73893084		0.011954
chr17	73029550	73031528	intergenic|chr17:73029550-73031528	ZACN	74075262		0.011084
chr17	73029550	73031528	intergenic|chr17:73029550-73031528	QRICH2	74303761		0.010033
chr17	73085023	73085523	genic|chr17:73085023-73085523	SLC16A5	73084035		0.044686
chr17	73389551	73390658	genic|chr17:73389551-73390658	CASKIN2	73511664		0.024009
chr17	73389551	73390658	genic|chr17:73389551-73390658	TSEN54	73512608		0.013213
chr17	73389551	73390658	genic|chr17:73389551-73390658	UNK	73780919		0.015545
chr17	73389551	73390658	genic|chr17:73389551-73390658	FOXJ1	74137380		0.017106
chr17	73400158	73400658	genic|chr17:73400158-73400658	GRB2	73401789		0.069012
chr17	73426179	73426780	intergenic|chr17:73426179-73426780	CASKIN2	73511664		0.010668
chr17	73761888	73762388	intergenic|chr17:73761888-73762388	GALK1	73761280		0.028824
chr17	73781474	73781974	genic|chr17:73781474-73781974	UNK	73780919		0.021745
chr17	73823388	73824334	genic|chr17:73823388-73824334	UNC13D	73840798		0.015874
chr17	73936530	73937492	intergenic|chr17:73936530-73937492	EXOC7	74099868		0.011021
chr17	74075929	74076429	genic|chr17:74075929-74076429	ZACN	74075262		0.065412
chr17	74565797	74566385	genic|chr17:74565797-74566385	CYGB	74533987		0.013598
chr17	74582697	74583197	intergenic|chr17:74582697-74583197	ST6GALNAC2	74582145		0.048482
chr17	74696571	74698088	genic|chr17:74696571-74698088	MXRA7	74707087		0.017848
chr17	74704876	74706048	genic|chr17:74704876-74706048	USH1G	72919358		0.010407
chr17	74704876	74706048	genic|chr17:74704876-74706048	PRCD	74536120		0.018889
chr17	74704876	74706048	genic|chr17:74704876-74706048	MXRA7	74707087		0.023781
chr17	74865518	74866018	genic|chr17:74865518-74866018	MGAT5B	74864797		0.056962
chr17	75276210	75276710	genic|chr17:75276210-75276710	SEPT9	75277491		0.073258
chr17	75276210	75276710	genic|chr17:75276210-75276710	LOC105371907	75277979		0.073259
chr17	75446349	75448637	genic|chr17:75446349-75448637	CPSF4L	71258019		0.039688
chr17	75446349	75448637	genic|chr17:75446349-75448637	TRIM65	73893084		0.010215
chr17	75446349	75448637	genic|chr17:75446349-75448637	ZACN	74075262		0.010967
chr17	75446349	75448637	genic|chr17:75446349-75448637	UBALD2	74261285		0.011852
chr17	75446349	75448637	genic|chr17:75446349-75448637	QRICH2	74303761		0.013815
chr17	75446349	75448637	genic|chr17:75446349-75448637	RHBDF2	74497509		0.012138
chr17	75446349	75448637	genic|chr17:75446349-75448637	CYGB	74533987		0.014647
chr17	75446349	75448637	genic|chr17:75446349-75448637	PRCD	74536120		0.011803
chr17	75446349	75448637	genic|chr17:75446349-75448637	SNHG16	74553845		0.011516
chr17	75446349	75448637	genic|chr17:75446349-75448637	ST6GALNAC2	74582145		0.010092
chr17	75446349	75448637	genic|chr17:75446349-75448637	MXRA7	74707087		0.013615
chr17	75446349	75448637	genic|chr17:75446349-75448637	SRSF2	74733493		0.015026
chr17	75446349	75448637	genic|chr17:75446349-75448637	MFSD11	74733582		0.015026
chr17	75446349	75448637	genic|chr17:75446349-75448637	MGAT5B	74864797		0.010761
chr17	75446349	75448637	genic|chr17:75446349-75448637	SNHG20	75084724		0.011643
chr17	75446349	75448637	genic|chr17:75446349-75448637	SEPT9	75277491		0.011501
chr17	75446349	75448637	genic|chr17:75446349-75448637	LOC105371907	75277979		0.011501
chr17	75446349	75448637	genic|chr17:75446349-75448637	LOC100507351	75543022		0.014695
chr17	75446349	75448637	genic|chr17:75446349-75448637	LINC01973	75880169		0.014310
chr17	75446349	75448637	genic|chr17:75446349-75448637	TMC6	76124875		0.010481
chr17	75446349	75448637	genic|chr17:75446349-75448637	SYNGR2	76164625		0.014020
chr17	75446349	75448637	genic|chr17:75446349-75448637	TK1	76183285		0.011398
chr17	75446349	75448637	genic|chr17:75446349-75448637	AFMID	76183397		0.011398
chr17	75446349	75448637	genic|chr17:75446349-75448637	BIRC5	76210276		0.013312
chr17	75446349	75448637	genic|chr17:75446349-75448637	TMEM235	76227390		0.014055
chr17	75446349	75448637	genic|chr17:75446349-75448637	LINC01993	76274573		0.015801
chr17	75446349	75448637	genic|chr17:75446349-75448637	PGS1	76374698		0.011845
chr17	75446349	75448637	genic|chr17:75446349-75448637	DNAH17-AS1	76480991		0.015088
chr17	75446349	75448637	genic|chr17:75446349-75448637	CEP295NL	76899299		0.010615
chr17	75446349	75448637	genic|chr17:75446349-75448637	C1QTNF1-AS1	77023737		0.010581
chr17	75446349	75448637	genic|chr17:75446349-75448637	ENGASE	77071018		0.010150
chr17	75883457	75884393	intergenic|chr17:75883457-75884393	LINC01973	75880169		0.010524
chr17	76123325	76123825	genic|chr17:76123325-76123825	TMC6	76124875		0.087302
chr17	76165395	76165895	genic|chr17:76165395-76165895	SYNGR2	76164625		0.023017
chr17	76348434	76350061	intergenic|chr17:76348434-76350061	LOC100507351	75543022		0.010407
chr17	76348434	76350061	intergenic|chr17:76348434-76350061	LINC01973	75880169		0.010134
chr17	76348434	76350061	intergenic|chr17:76348434-76350061	LINC01993	76274573		0.011189
chr17	76348434	76350061	intergenic|chr17:76348434-76350061	DNAH17-AS1	76480991		0.010996
chr17	76348434	76350061	intergenic|chr17:76348434-76350061	CEP295NL	76899299		0.010397
chr17	76348434	76350061	intergenic|chr17:76348434-76350061	C1QTNF1-AS1	77023737		0.011132
chr17	76348434	76350061	intergenic|chr17:76348434-76350061	ENGASE	77071018		0.010957
chr17	76361347	76362655	intergenic|chr17:76361347-76362655	UBE2O	74449288		0.024307
chr17	76361347	76362655	intergenic|chr17:76361347-76362655	LOC100507351	75543022		0.010923
chr17	76361347	76362655	intergenic|chr17:76361347-76362655	LINC01973	75880169		0.010637
chr17	76361347	76362655	intergenic|chr17:76361347-76362655	SYNGR2	76164625		0.010421
chr17	76361347	76362655	intergenic|chr17:76361347-76362655	TMEM235	76227390		0.010447
chr17	76361347	76362655	intergenic|chr17:76361347-76362655	LINC01993	76274573		0.011744
chr17	76361347	76362655	intergenic|chr17:76361347-76362655	PGS1	76374698		0.030426
chr17	76361347	76362655	intergenic|chr17:76361347-76362655	DNAH17-AS1	76480991		0.011541
chr17	76361347	76362655	intergenic|chr17:76361347-76362655	CEP295NL	76899299		0.010913
chr17	76361347	76362655	intergenic|chr17:76361347-76362655	LGALS3BP	76976061		0.010424
chr17	76361347	76362655	intergenic|chr17:76361347-76362655	C1QTNF1	77020151		0.010203
chr17	76361347	76362655	intergenic|chr17:76361347-76362655	C1QTNF1-AS1	77023737		0.011684
chr17	76361347	76362655	intergenic|chr17:76361347-76362655	ENGASE	77071018		0.011500
chr17	76370511	76371522	intergenic|chr17:76370511-76371522	PGS1	76374698		0.011701
chr17	76879528	76881070	genic|chr17:76879528-76881070	LGALS3BP	76976061		0.024960
chr17	77715390	77716351	genic|chr17:77715390-77716351	CBX8	77770915		0.013339
chr17	77750114	77750614	intergenic|chr17:77750114-77750614	CBX2	77751976		0.010267
chr17	77783720	77786420	intergenic|chr17:77783720-77786420	TBC1D16	77924656		0.012226
chr17	77925632	77926132	intergenic|chr17:77925632-77926132	TBC1D16	77924656		0.025941
chr17	77964853	77966344	intergenic|chr17:77964853-77966344	TIMP2	76921472		0.010707
chr17	78847201	78847701	genic|chr17:78847201-78847701	ENGASE	77071018		0.011396
chr17	79068460	79069480	genic|chr17:79068460-79069480	ENDOV	78388966		0.010920
chr17	79068460	79069480	genic|chr17:79068460-79069480	LOC100294362	78388968		0.010920
chr17	79068460	79069480	genic|chr17:79068460-79069480	CHMP6	78965640		0.010811
chr17	79068460	79069480	genic|chr17:79068460-79069480	AATK	79105748		0.011522
chr17	79068460	79069480	genic|chr17:79068460-79069480	AATK-AS1	79139306		0.011233
chr17	79068460	79069480	genic|chr17:79068460-79069480	TEPSIN	79212891		0.011914
chr17	79068460	79069480	genic|chr17:79068460-79069480	TMEM105	79304474		0.010371
chr17	79068460	79069480	genic|chr17:79068460-79069480	LOC100130370	79359160		0.012588
chr17	79068460	79069480	genic|chr17:79068460-79069480	ACTG1	79479892		0.011905
chr17	79068460	79069480	genic|chr17:79068460-79069480	FSCN2	79495416		0.013596
chr17	79068460	79069480	genic|chr17:79068460-79069480	NPLOC4	79604179		0.010762
chr17	79068460	79069480	genic|chr17:79068460-79069480	TSPAN10	79609330		0.013720
chr17	79068460	79069480	genic|chr17:79068460-79069480	PDE6G	79623607		0.013783
chr17	79068460	79069480	genic|chr17:79068460-79069480	PPP1R27	79792926		0.010580
chr17	79068460	79069480	genic|chr17:79068460-79069480	NPB	79859984		0.040575
chr17	79068460	79069480	genic|chr17:79068460-79069480	PCYT2	79869353		0.010013
chr17	79068460	79069480	genic|chr17:79068460-79069480	SIRT7	79876058		0.012995
chr17	79068460	79069480	genic|chr17:79068460-79069480	PYCR1	79895204		0.010777
chr17	79068460	79069480	genic|chr17:79068460-79069480	NOTUM	79919057		0.012279
chr17	79068460	79069480	genic|chr17:79068460-79069480	RFNG	80009650		0.011014
chr17	79068460	79069480	genic|chr17:79068460-79069480	GPS1	80009740		0.011014
chr17	79068460	79069480	genic|chr17:79068460-79069480	DUS1L	80023697		0.011972
chr17	79068460	79069480	genic|chr17:79068460-79069480	SLC16A3	80186281		0.012729
chr17	79068460	79069480	genic|chr17:79068460-79069480	CD7	80275480		0.012499
chr17	79068460	79069480	genic|chr17:79068460-79069480	SECTM1	80291921		0.011156
chr17	79068460	79069480	genic|chr17:79068460-79069480	UTS2R	80332152		0.012447
chr17	79068460	79069480	genic|chr17:79068460-79069480	ZNF750	80797931		0.011785
chr17	79075248	79076225	genic|chr17:79075248-79076225	BAIAP2-AS1	79008519		0.010138
chr17	79075248	79076225	genic|chr17:79075248-79076225	BAIAP2	79008946		0.010138
chr17	79075248	79076225	genic|chr17:79075248-79076225	AATK	79105748		0.019511
chr17	79104154	79104654	genic|chr17:79104154-79104654	AATK	79105748		0.049087
chr17	79195075	79195575	genic|chr17:79195075-79195575	CEP131	79196789		0.049472
chr17	79215379	79215879	intergenic|chr17:79215379-79215879	NDUFAF8	79213110		0.010309
chr17	79269664	79270164	intergenic|chr17:79269664-79270164	SLC38A10	79269139		0.106082
chr17	79302941	79303686	genic|chr17:79302941-79303686	TMEM105	79304474		0.169471
chr17	79318423	79320738	intergenic|chr17:79318423-79320738	ENDOV	78388966		0.012464
chr17	79318423	79320738	intergenic|chr17:79318423-79320738	LOC100294362	78388968		0.012464
chr17	79318423	79320738	intergenic|chr17:79318423-79320738	NPTX1	78450404		0.011157
chr17	79318423	79320738	intergenic|chr17:79318423-79320738	RPTOR	78518624		0.010759
chr17	79318423	79320738	intergenic|chr17:79318423-79320738	CHMP6	78965640		0.012340
chr17	79318423	79320738	intergenic|chr17:79318423-79320738	AATK	79105748		0.013151
chr17	79318423	79320738	intergenic|chr17:79318423-79320738	AATK-AS1	79139306		0.012821
chr17	79318423	79320738	intergenic|chr17:79318423-79320738	TEPSIN	79212891		0.013598
chr17	79318423	79320738	intergenic|chr17:79318423-79320738	NDUFAF8	79213110		0.010429
chr17	79318423	79320738	intergenic|chr17:79318423-79320738	SLC38A10	79269139		0.010868
chr17	79318423	79320738	intergenic|chr17:79318423-79320738	TMEM105	79304474		0.011838
chr17	79318423	79320738	intergenic|chr17:79318423-79320738	LOC100130370	79359160		0.014368
chr17	79318423	79320738	intergenic|chr17:79318423-79320738	ACTG1	79479892		0.013588
chr17	79318423	79320738	intergenic|chr17:79318423-79320738	FSCN2	79495416		0.015519
chr17	79318423	79320738	intergenic|chr17:79318423-79320738	NPLOC4	79604179		0.012284
chr17	79318423	79320738	intergenic|chr17:79318423-79320738	TSPAN10	79609330		0.015660
chr17	79318423	79320738	intergenic|chr17:79318423-79320738	PDE6G	79623607		0.015732
chr17	79318423	79320738	intergenic|chr17:79318423-79320738	ARL16	79650954		0.011055
chr17	79318423	79320738	intergenic|chr17:79318423-79320738	HGS	79650961		0.011055
chr17	79318423	79320738	intergenic|chr17:79318423-79320738	MRPL12	79670399		0.010812
chr17	79318423	79320738	intergenic|chr17:79318423-79320738	SLC25A10	79679265		0.010364
chr17	79318423	79320738	intergenic|chr17:79318423-79320738	MCRIP1	79791170		0.010688
chr17	79318423	79320738	intergenic|chr17:79318423-79320738	PPP1R27	79792926		0.012076
chr17	79318423	79320738	intergenic|chr17:79318423-79320738	NPB	79859984		0.012638
chr17	79318423	79320738	intergenic|chr17:79318423-79320738	PCYT2	79869353		0.011428
chr17	79318423	79320738	intergenic|chr17:79318423-79320738	SIRT7	79876058		0.014832
chr17	79318423	79320738	intergenic|chr17:79318423-79320738	PYCR1	79895204		0.012301
chr17	79318423	79320738	intergenic|chr17:79318423-79320738	NOTUM	79919057		0.014016
chr17	79318423	79320738	intergenic|chr17:79318423-79320738	LRRC45	79981177		0.010199
chr17	79318423	79320738	intergenic|chr17:79318423-79320738	RFNG	80009650		0.012572
chr17	79318423	79320738	intergenic|chr17:79318423-79320738	GPS1	80009740		0.012572
chr17	79318423	79320738	intergenic|chr17:79318423-79320738	DUS1L	80023697		0.013664
chr17	79318423	79320738	intergenic|chr17:79318423-79320738	CCDC57	80170689		0.010106
chr17	79318423	79320738	intergenic|chr17:79318423-79320738	SLC16A3	80186281		0.016000
chr17	79318423	79320738	intergenic|chr17:79318423-79320738	LINC01970	80250690		0.012628
chr17	79318423	79320738	intergenic|chr17:79318423-79320738	CD7	80275480		0.016797
chr17	79318423	79320738	intergenic|chr17:79318423-79320738	SECTM1	80291921		0.015171
chr17	79318423	79320738	intergenic|chr17:79318423-79320738	UTS2R	80332152		0.017221
chr17	79318423	79320738	intergenic|chr17:79318423-79320738	HEXDC	80376251		0.011265
chr17	79318423	79320738	intergenic|chr17:79318423-79320738	OGFOD3	80376513		0.011263
chr17	79318423	79320738	intergenic|chr17:79318423-79320738	C17orf62	80408707		0.011755
chr17	79318423	79320738	intergenic|chr17:79318423-79320738	FOXK2	80477593		0.011177
chr17	79318423	79320738	intergenic|chr17:79318423-79320738	LOC101929552	80674129		0.010213
chr17	79318423	79320738	intergenic|chr17:79318423-79320738	FN3KRP	80674581		0.010211
chr17	79318423	79320738	intergenic|chr17:79318423-79320738	FN3K	80693451		0.010443
chr17	79318423	79320738	intergenic|chr17:79318423-79320738	ZNF750	80797931		0.015415
chr17	79360322	79361900	intergenic|chr17:79360322-79361900	AATK-AS1	79139306		0.021581
chr17	79367435	79368173	intergenic|chr17:79367435-79368173	BAHCC1	79373520		0.024918
chr17	79370742	79371742	intergenic|chr17:79370742-79371742	ENDOV	78388966		0.010219
chr17	79370742	79371742	intergenic|chr17:79370742-79371742	LOC100294362	78388968		0.010219
chr17	79370742	79371742	intergenic|chr17:79370742-79371742	CHMP6	78965640		0.010117
chr17	79370742	79371742	intergenic|chr17:79370742-79371742	AATK	79105748		0.010782
chr17	79370742	79371742	intergenic|chr17:79370742-79371742	AATK-AS1	79139306		0.010512
chr17	79370742	79371742	intergenic|chr17:79370742-79371742	TEPSIN	79212891		0.011149
chr17	79370742	79371742	intergenic|chr17:79370742-79371742	LOC100130370	79359160		0.037432
chr17	79370742	79371742	intergenic|chr17:79370742-79371742	BAHCC1	79373520		0.049163
chr17	79370742	79371742	intergenic|chr17:79370742-79371742	ACTG1	79479892		0.011141
chr17	79370742	79371742	intergenic|chr17:79370742-79371742	FSCN2	79495416		0.012724
chr17	79370742	79371742	intergenic|chr17:79370742-79371742	NPLOC4	79604179		0.010072
chr17	79370742	79371742	intergenic|chr17:79370742-79371742	TSPAN10	79609330		0.012839
chr17	79370742	79371742	intergenic|chr17:79370742-79371742	PDE6G	79623607		0.012898
chr17	79370742	79371742	intergenic|chr17:79370742-79371742	NPB	79859984		0.010362
chr17	79370742	79371742	intergenic|chr17:79370742-79371742	SIRT7	79876058		0.012161
chr17	79370742	79371742	intergenic|chr17:79370742-79371742	PYCR1	79895204		0.010086
chr17	79370742	79371742	intergenic|chr17:79370742-79371742	NOTUM	79919057		0.011491
chr17	79370742	79371742	intergenic|chr17:79370742-79371742	RFNG	80009650		0.010307
chr17	79370742	79371742	intergenic|chr17:79370742-79371742	GPS1	80009740		0.010308
chr17	79370742	79371742	intergenic|chr17:79370742-79371742	DUS1L	80023697		0.011203
chr17	79370742	79371742	intergenic|chr17:79370742-79371742	SLC16A3	80186281		0.013119
chr17	79370742	79371742	intergenic|chr17:79370742-79371742	LINC01970	80250690		0.010354
chr17	79370742	79371742	intergenic|chr17:79370742-79371742	CD7	80275480		0.013772
chr17	79370742	79371742	intergenic|chr17:79370742-79371742	SECTM1	80291921		0.012438
chr17	79370742	79371742	intergenic|chr17:79370742-79371742	UTS2R	80332152		0.014274
chr17	79370742	79371742	intergenic|chr17:79370742-79371742	C17orf62	80408707		0.010054
chr17	79370742	79371742	intergenic|chr17:79370742-79371742	ZNF750	80797931		0.013036
chr17	79454432	79455338	intergenic|chr17:79454432-79455338	ACTG1	79479892		0.011770
chr17	79485498	79486223	intergenic|chr17:79485498-79486223	ACTG1	79479892		0.013375
chr17	79503270	79505056	genic|chr17:79503270-79505056	BAHCC1	79373520		0.015741
chr17	79503270	79505056	genic|chr17:79503270-79505056	P4HB	79818544		0.010986
chr17	79867969	79868744	genic|chr17:79867969-79868744	PCYT2	79869353		0.073652
chr17	79867969	79868744	genic|chr17:79867969-79868744	SIRT7	79876058		0.010268
chr17	79884244	79885072	genic|chr17:79884244-79885072	MAFG	79885587		0.145203
chr17	79884244	79885072	genic|chr17:79884244-79885072	MAFG-AS1	79885704		0.145204
chr17	79925484	79926219	intergenic|chr17:79925484-79926219	ARL16	79650954		0.010504
chr17	79925484	79926219	intergenic|chr17:79925484-79926219	HGS	79650961		0.010504
chr17	79925484	79926219	intergenic|chr17:79925484-79926219	CSNK1D	80231594		0.011977
chr17	79977740	79978240	genic|chr17:79977740-79978240	RAC3	79989531		0.039017
chr17	80034742	80035419	intergenic|chr17:80034742-80035419	LINC01970	80250690		0.011791
chr17	80060770	80062466	genic|chr17:80060770-80062466	AATK	79105748		0.010712
chr17	80060770	80062466	genic|chr17:80060770-80062466	AATK-AS1	79139306		0.010443
chr17	80060770	80062466	genic|chr17:80060770-80062466	TEPSIN	79212891		0.011077
chr17	80060770	80062466	genic|chr17:80060770-80062466	LOC100130370	79359160		0.011704
chr17	80060770	80062466	genic|chr17:80060770-80062466	ACTG1	79479892		0.011069
chr17	80060770	80062466	genic|chr17:80060770-80062466	FSCN2	79495416		0.012641
chr17	80060770	80062466	genic|chr17:80060770-80062466	NPLOC4	79604179		0.010006
chr17	80060770	80062466	genic|chr17:80060770-80062466	TSPAN10	79609330		0.012756
chr17	80060770	80062466	genic|chr17:80060770-80062466	PDE6G	79623607		0.012814
chr17	80060770	80062466	genic|chr17:80060770-80062466	NPB	79859984		0.010294
chr17	80060770	80062466	genic|chr17:80060770-80062466	SIRT7	79876058		0.012082
chr17	80060770	80062466	genic|chr17:80060770-80062466	PYCR1	79895204		0.010020
chr17	80060770	80062466	genic|chr17:80060770-80062466	NOTUM	79919057		0.011416
chr17	80060770	80062466	genic|chr17:80060770-80062466	RFNG	80009650		0.010240
chr17	80060770	80062466	genic|chr17:80060770-80062466	GPS1	80009740		0.010240
chr17	80060770	80062466	genic|chr17:80060770-80062466	DUS1L	80023697		0.011130
chr17	80060770	80062466	genic|chr17:80060770-80062466	SLC16A3	80186281		0.013033
chr17	80060770	80062466	genic|chr17:80060770-80062466	LINC01970	80250690		0.010287
chr17	80060770	80062466	genic|chr17:80060770-80062466	CD7	80275480		0.013682
chr17	80060770	80062466	genic|chr17:80060770-80062466	SECTM1	80291921		0.012357
chr17	80060770	80062466	genic|chr17:80060770-80062466	UTS2R	80332152		0.014181
chr17	80060770	80062466	genic|chr17:80060770-80062466	C17orf62	80408707		0.010314
chr17	80060770	80062466	genic|chr17:80060770-80062466	FOXK2	80477593		0.010344
chr17	80060770	80062466	genic|chr17:80060770-80062466	LOC101929552	80674129		0.010833
chr17	80060770	80062466	genic|chr17:80060770-80062466	FN3KRP	80674581		0.010834
chr17	80060770	80062466	genic|chr17:80060770-80062466	FN3K	80693451		0.011214
chr17	80060770	80062466	genic|chr17:80060770-80062466	TBCD	80709939		0.027633
chr17	80060770	80062466	genic|chr17:80060770-80062466	ZNF750	80797931		0.017643
chr17	80060770	80062466	genic|chr17:80060770-80062466	METRNL	81037566		0.011277
chr17	80251289	80251789	intergenic|chr17:80251289-80251789	LINC01970	80250690		0.040968
chr17	80451940	80452952	intergenic|chr17:80451940-80452952	NPLOC4	79604179		0.011474
chr17	80451940	80452952	intergenic|chr17:80451940-80452952	FOXK2	80477593		0.011104
chr17	80712208	80713228	genic|chr17:80712208-80713228	METRNL	81037566		0.010762
chr17	81038405	81039384	genic|chr17:81038405-81039384	METRNL	81037566		0.165438
chr13	20533852	20534697	genic|chr13:20533852-20534697	LINC01072	20676839		0.011972
chr13	20533852	20534697	genic|chr13:20533852-20534697	GJB2	20767114		0.019395
