chr	start	end	name	TargetGene	TargetGeneTSS	CellType	ABC.Score
chr20	42876525	42877410	genic|chr20:42876525-42877410	GDAP1L1	42875897		0.069192
chr20	44206683	44207311	genic|chr20:44206683-44207311	WFDC8	44207965		0.059729
chr20	44615646	44616568	intergenic|chr20:44615646-44616568	MMP9	44637546		0.064545
chr20	44655838	44656338	intergenic|chr20:44655838-44656338	SLC12A5	44657820		0.121292
chr20	44978720	44979967	genic|chr20:44978720-44979967	SLC35C2	44993097		0.039565
chr20	45946024	45946524	genic|chr20:45946024-45946524	LOC100131496	45947245		0.062948
chr20	45986197	45986808	intergenic|chr20:45986197-45986808	ZMYND8	45985633		0.305140
chr20	45989201	45989948	intergenic|chr20:45989201-45989948	DDX27	47835831		0.034597
chr20	46131457	46131957	genic|chr20:46131457-46131957	NCOA3	46130600		0.057671
chr20	49545854	49546354	genic|chr20:49545854-49546354	ADNP-AS1	49547520		0.035348
chr20	49545854	49546354	genic|chr20:49545854-49546354	ADNP	49547750		0.035348
chr20	49637936	49638713	genic|chr20:49637936-49638713	KCNG1	49639675		0.118617
chr20	50157585	50158439	genic|chr20:50157585-50158439	NFATC2	50159258		0.136288
chr20	51589467	51589967	genic|chr20:51589467-51589967	TSHZ2	51588945		0.093082
chr20	54578776	54579615	genic|chr20:54578776-54579615	CBLN4	54580528		0.228235
chr20	54824313	54824813	genic|chr20:54824313-54824813	MC3R	54823787		0.159751
chr20	55203357	55203857	intergenic|chr20:55203357-55203857	TFAP2C	55204357		0.100159
chr20	55205046	55206195	genic|chr20:55205046-55206195	TFAP2C	55204357		0.384746
chr20	55786635	55787973	genic|chr20:55786635-55787973	BMP7-AS1	55788751		0.596961
chr20	57987466	57988810	intergenic|chr20:57987466-57988810	CTSZ	57582309		0.040382
chr20	60941329	60941829	genic|chr20:60941329-60941829	LAMA5	60942368		0.138798
chr20	61146629	61147129	genic|chr20:61146629-61147129	MIR1-1HG	61147659		0.068354
chr20	61426456	61427060	intergenic|chr20:61426456-61427060	MRGBP	61427756		0.127061
chr20	61493782	61494442	intergenic|chr20:61493782-61494442	TCFL5	61493115		0.165195
chr20	61584944	61586407	genic|chr20:61584944-61586407	SLC17A9	61583998		0.034133
chr20	61639115	61639615	intergenic|chr20:61639115-61639615	BHLHE23	61638387		0.152964
chr20	61639115	61639615	intergenic|chr20:61639115-61639615	LINC01749	61640734		0.095344
chr20	61866031	61866531	intergenic|chr20:61866031-61866531	BIRC7	61867234		0.057669
chr20	62167567	62168067	genic|chr20:62167567-62168067	PTK6	62168723		0.078231
chr20	62257237	62257737	genic|chr20:62257237-62257737	GMEB2	62258454		0.069322
chr20	62257237	62257737	genic|chr20:62257237-62257737	MHENCR	62258587		0.069322
chr20	62579734	62581443	genic|chr20:62579734-62581443	ARFRP1	62339365		0.041461
chr20	62579734	62581443	genic|chr20:62579734-62581443	ZGPAT	62339379		0.041461
chr20	62579734	62581443	genic|chr20:62579734-62581443	UCKL1	62587800		0.093581
chr20	62588323	62589057	genic|chr20:62588323-62589057	UCKL1	62587800		0.071614
chr20	62694999	62695499	genic|chr20:62694999-62695499	TCEA2	62694480		0.067771
chrX	6145424	6145924	genic|chrX:6145424-6145924	LOC105373156	6144398		0.081074
chrX	6696527	6697445	intergenic|chrX:6696527-6697445	LOC105373156	6144398		0.031365
chrX	7893855	7894355	genic|chrX:7893855-7894355	PNPLA4	7895780		0.117178
chrX	9432004	9432504	genic|chrX:9432004-9432504	TBL1X	9431334		0.186566
chrX	9579310	9580081	genic|chrX:9579310-9580081	SHROOM2	9880411		0.046634
chrX	11777040	11777911	genic|chrX:11777040-11777911	MSL3	11776277		0.172802
chrX	12994056	12994763	genic|chrX:12994056-12994763	TMSB4X	12993225		0.274342
chrX	20283275	20283775	genic|chrX:20283275-20283775	RPS6KA3	20284750		0.077967
chrX	21959257	21959757	genic|chrX:21959257-21959757	SMS	21958690		0.259458
chrX	39965515	39966113	intergenic|chrX:39965515-39966113	BCOR	39956719		0.097028
chrX	40945546	40946046	genic|chrX:40945546-40946046	USP9X	40944887		0.094572
chrX	43515048	43515648	genic|chrX:43515048-43515648	MAOA	43514154		0.135012
chrX	47049846	47050438	intergenic|chrX:47049846-47050438	UBA1	47053200		0.114303
chrX	47050466	47050966	intergenic|chrX:47050466-47050966	UBA1	47053200		0.050830
chrX	47225307	47226022	intergenic|chrX:47225307-47226022	KRBOX4	46306623		0.064811
chrX	47496768	47497654	genic|chrX:47496768-47497654	SYN1	47479256		0.070487
chrX	48489577	48490368	intergenic|chrX:48489577-48490368	ZNF630	47931025		0.035792
chrX	48774356	48775354	genic|chrX:48774356-48775354	TFE3	48901043		0.032681
chrX	49648797	49649297	intergenic|chrX:49648797-49649297	USP27X	49644469		0.073298
chrX	50214363	50214863	intergenic|chrX:50214363-50214863	DGKK	50213737		0.134020
chrX	51637340	51638460	genic|chrX:51637340-51638460	MAGED1	51636697		0.287225
chrX	53316594	53317871	intergenic|chrX:53316594-53317871	SLC35A2	48769235		0.056259
chrX	53710615	53711648	genic|chrX:53710615-53711648	HUWE1	53713674		0.094817
chrX	54069071	54069571	genic|chrX:54069071-54069571	PHF8	54070607		0.059804
chrX	54665664	54666493	intergenic|chrX:54665664-54666493	APEX2	55026755		0.109565
chrX	56590706	56591599	genic|chrX:56590706-56591599	UBQLN2	56590025		0.243629
chrX	64888350	64889297	genic|chrX:64888350-64889297	MSN	64887510		0.132859
chrX	70365234	70366359	genic|chrX:70365234-70366359	RLIM	73834461		0.041546
chrX	73642201	73643143	genic|chrX:73642201-73643143	SLC16A2	73641327		0.184239
chrX	100878998	100879498	genic|chrX:100878998-100879498	ARMCX3	100878119		0.093073
chrX	101054048	101054731	intergenic|chrX:101054048-101054731	ARMCX3	100878119		0.060558
chrX	107683666	107684166	genic|chrX:107683666-107684166	COL4A5	107683073		0.322525
chrX	113817282	113817782	intergenic|chrX:113817282-113817782	HTR2C	113818550		0.075008
chrX	113819696	113820196	genic|chrX:113819696-113820196	HTR2C	113818550		0.140901
chrX	114957089	114957817	intergenic|chrX:114957089-114957817	DANT2	115085444		0.046468
chrX	117249015	117249515	genic|chrX:117249015-117249515	KLHL13	117250828		0.106621
chrX	119694026	119695454	genic|chrX:119694026-119695454	MCTS1	119737743		0.306032
chrX	119738367	119738867	genic|chrX:119738367-119738867	MCTS1	119737743		0.138223
chrX	123093860	123094600	genic|chrX:123093860-123094600	LOC101928402	123095191		0.098134
chrX	123093860	123094600	genic|chrX:123093860-123094600	STAG2	123095555		0.098134
chrX	123096734	123097349	genic|chrX:123096734-123097349	LOC101928402	123095191		0.033194
chrX	123096734	123097349	genic|chrX:123096734-123097349	STAG2	123095555		0.033194
chrX	128768520	128769188	intergenic|chrX:128768520-128769188	APLN	128788933		0.033429
chrX	128771414	128772112	intergenic|chrX:128771414-128772112	APLN	128788933		0.031532
chrX	128800114	128800614	intergenic|chrX:128800114-128800614	APLN	128788933		0.037670
chrX	132546174	132546828	genic|chrX:132546174-132546828	GPC4	132549205		0.109877
chrX	133117957	133118735	genic|chrX:133117957-133118735	GPC3	133119673		0.157137
chrX	133684809	133685309	genic|chrX:133684809-133685309	LINC00629	133684053		0.121104
chrX	134137916	134138779	intergenic|chrX:134137916-134138779	FAM127C	134156566		0.051138
chrX	139586011	139586511	genic|chrX:139586011-139586511	SOX3	139587225		0.104528
chrX	150152483	150152983	genic|chrX:150152483-150152983	HMGB3	150151747		0.082533
chrX	152991868	152992613	genic|chrX:152991868-152992613	ABCD1	152990322		0.075997
chrX	153138745	153139429	genic|chrX:153138745-153139429	PLXNB3	153029650		0.035979
chrX	153193205	153194191	intergenic|chrX:153193205-153194191	SSR4	153059903		0.223832
chrX	153193205	153194191	intergenic|chrX:153193205-153194191	IDH3G	153059978		0.223832
chrX	153193205	153194191	intergenic|chrX:153193205-153194191	NAA10	153200607		0.114552
chrX	153577375	153577875	genic|chrX:153577375-153577875	FLNA	153603006		0.070330
chrX	153609569	153610069	genic|chrX:153609569-153610069	EMD	153607596		0.040223
chrX	153637465	153637965	genic|chrX:153637465-153637965	TAZ	153639853		0.038689
chrX	153637465	153637965	genic|chrX:153637465-153637965	DNASE1L1	153640428		0.043778
chrX	153755087	153755947	intergenic|chrX:153755087-153755947	SLC10A3	153719029		0.041490
chr3	8542021	8542643	genic|chr3:8542021-8542643	LMCD1-AS1	8543344		0.242742
chr3	8542021	8542643	genic|chr3:8542021-8542643	LMCD1	8543492		0.242740
chr3	9289997	9290619	genic|chr3:9289997-9290619	SRGAP3	9291369		0.081747
chr3	9321374	9323115	intergenic|chr3:9321374-9323115	ARL8B	5163929		0.048282
chr3	10594898	10596358	intergenic|chr3:10594898-10596358	FBLN2	13590624		0.032250
chr3	11632482	11633304	genic|chr3:11632482-11633304	MRPS25	15106844		0.033530
chr3	12704445	12704945	genic|chr3:12704445-12704945	RAF1	12705700		0.042704
chr3	13008148	13008648	genic|chr3:13008148-13008648	IQSEC1	13009198		0.105872
chr3	14853453	14853953	intergenic|chr3:14853453-14853953	LINC02011	14852921		0.075140
chr3	15469888	15470388	genic|chr3:15469888-15470388	METTL6	15469054		0.162031
chr3	15469888	15470388	genic|chr3:15469888-15470388	EAF1	15469063		0.162031
chr3	16554107	16554607	genic|chr3:16554107-16554607	RFTN1	16555222		0.111675
chr3	19190833	19191333	genic|chr3:19190833-19191333	KCNH8	19190016		0.076216
chr3	23851627	23852704	genic|chr3:23851627-23852704	UBE2E1-AS1	23848396		0.031565
chr3	25467805	25468305	intergenic|chr3:25467805-25468305	RARB	25469753		0.082854
chr3	28281819	28282319	intergenic|chr3:28281819-28282319	CMC1	28283123		0.068227
chr3	32281507	32282007	genic|chr3:32281507-32282007	CMTM8	32280170		0.117719
chr3	37904659	37905159	genic|chr3:37904659-37905159	CTDSPL	37903668		0.182850
chr3	38692625	38693125	intergenic|chr3:38692625-38693125	SCN5A	38691163		0.047152
chr3	39195904	39196404	intergenic|chr3:39195904-39196404	CSRNP1	39195102		0.099440
chr3	42631944	42633672	genic|chr3:42631944-42633672	ZBTB47	42695175		0.034360
chr3	42631944	42633672	genic|chr3:42631944-42633672	LOC101928323	42695880		0.034359
chr3	42846656	42847301	intergenic|chr3:42846656-42847301	HIGD1A	42846027		0.063086
chr3	43328682	43329182	genic|chr3:43328682-43329182	SNRK	43328003		0.067697
chr3	45837009	45837509	genic|chr3:45837009-45837509	SLC6A20	45838035		0.079458
chr3	45838546	45839046	intergenic|chr3:45838546-45839046	SLC6A20	45838035		0.061257
chr3	46736644	46737144	intergenic|chr3:46736644-46737144	ALS2CL	46735203		0.068472
chr3	46919868	46920590	genic|chr3:46919868-46920590	PTH1R	46919235		0.164614
chr3	47017505	47018790	genic|chr3:47017505-47018790	NBEAL2	47021172		0.047249
chr3	47050325	47051935	genic|chr3:47050325-47051935	NRADDP	47053031		0.047331
chr3	48128775	48129975	genic|chr3:48128775-48129975	MAP4	48130769		0.063729
chr3	48273122	48274698	intergenic|chr3:48273122-48274698	CCDC51	48481529		0.032250
chr3	48273122	48274698	intergenic|chr3:48273122-48274698	TMA7	48481647		0.032250
chr3	48595339	48596006	intergenic|chr3:48595339-48596006	PFKFB4	48594356		0.042890
chr3	48699009	48699708	genic|chr3:48699009-48699708	CELSR3	48700348		0.083558
chr3	49210727	49211659	genic|chr3:49210727-49211659	KLHDC8B	49209017		0.030763
chr3	49839124	49839624	intergenic|chr3:49839124-49839624	FAM212A	49840686		0.052345
chr3	50264248	50265691	intergenic|chr3:50264248-50265691	SEMA3B	50310549		0.036829
chr3	50264248	50265691	intergenic|chr3:50264248-50265691	TUSC2	50365669		0.038770
chr3	50283078	50283890	genic|chr3:50283078-50283890	SHISA5	48541682		0.032654
chr3	50297245	50298431	intergenic|chr3:50297245-50298431	NAT6	50336852		0.031711
chr3	50297245	50298431	intergenic|chr3:50297245-50298431	HYAL3	50336899		0.031711
chr3	50384597	50385097	genic|chr3:50384597-50385097	ZMYND10	50383177		0.076553
chr3	50653298	50653798	intergenic|chr3:50653298-50653798	MAPKAPK3	50654561		0.071413
chr3	52490090	52491056	genic|chr3:52490090-52491056	NISCH	52489523		0.151892
chr3	52567664	52568377	genic|chr3:52567664-52568377	NT5DC2	52569093		0.162404
chr3	52738837	52739337	genic|chr3:52738837-52739337	SPCS1	52739856		0.047373
chr3	52738837	52739337	genic|chr3:52738837-52739337	GLT8D1	52740099		0.046544
chr3	53195800	53196480	genic|chr3:53195800-53196480	PRKCD	53195222		0.147748
chr3	54157495	54157995	genic|chr3:54157495-54157995	CACNA2D3	54156692		0.086913
chr3	55520031	55520531	genic|chr3:55520031-55520531	WNT5A	55521670		0.062133
chr3	55522307	55522807	intergenic|chr3:55522307-55522807	WNT5A	55521670		0.116607
chr3	58566484	58567744	intergenic|chr3:58566484-58567744	FAM107A	58563491		0.308052
chr3	61235576	61236426	genic|chr3:61235576-61236426	FHIT	61237135		0.255865
chr3	64671179	64672511	genic|chr3:64671179-64672511	ADAMTS9-AS2	64670545		0.732279
chr3	69135234	69135734	genic|chr3:69135234-69135734	ARL6IP5	69134089		0.053032
chr3	69434060	69434717	genic|chr3:69434060-69434717	FRMD4B	69435455		0.105257
chr3	85007571	85009491	intergenic|chr3:85007571-85009491	LINC00506	87138429		0.030385
chr3	101444187	101444687	genic|chr3:101444187-101444687	CEP97	101443436		0.034935
chr3	107148101	107148601	intergenic|chr3:107148101-107148601	LINC01990	107149776		0.057202
chr3	109055011	109055859	genic|chr3:109055011-109055859	DPPA4	109056419		0.272134
chr3	112020861	112023285	intergenic|chr3:112020861-112023285	SLC9C1	112013105		0.085358
chr3	112931142	112931642	genic|chr3:112931142-112931642	BOC	112930311		0.119650
chr3	118960253	118960753	genic|chr3:118960253-118960753	B4GALT4	118959752		0.054095
chr3	122397901	122398902	intergenic|chr3:122397901-122398902	PARP14	122399671		0.096685
chr3	122744850	122745350	genic|chr3:122744850-122745350	SEMA5B	122746659		0.069871
chr3	124773618	124774118	genic|chr3:124773618-124774118	HEG1	124774802		0.060684
chr3	126074629	126075476	genic|chr3:126074629-126075476	KLF15	126076236		0.199843
chr3	126076783	126077373	intergenic|chr3:126076783-126077373	KLF15	126076236		0.113059
chr3	126877306	126879067	intergenic|chr3:126877306-126879067	COPG1	128968452		0.033384
chr3	127542325	127542825	intergenic|chr3:127542325-127542825	MGLL	127541725		0.046648
chr3	128208879	128209552	genic|chr3:128208879-128209552	GATA2-AS1	128208045		0.251893
chr3	128215602	128217110	genic|chr3:128215602-128217110	LOC90246	128226677		0.035330
chr3	128399318	128400417	intergenic|chr3:128399318-128400417	LOC90246	128226677		0.064505
chr3	128399318	128400417	intergenic|chr3:128399318-128400417	NPHP3-AS1	132441185		0.035814
chr3	128399318	128400417	intergenic|chr3:128399318-128400417	NPHP3-ACAD11	132441303		0.035814
chr3	128399318	128400417	intergenic|chr3:128399318-128400417	NPHP3	132441303		0.035814
chr3	128838985	128839851	genic|chr3:128838985-128839851	RAB43	128840647		0.090345
chr3	129693895	129694817	genic|chr3:129693895-129694817	TRH	129693235		0.135327
chr3	132759487	132760504	genic|chr3:132759487-132760504	TMEM108	132757131		0.035825
chr3	134082504	134083872	genic|chr3:134082504-134083872	CEP63	134204574		0.030948
chr3	134082504	134083872	genic|chr3:134082504-134083872	ANAPC13	134204863		0.030948
chr3	135913564	135914064	genic|chr3:135913564-135914064	MSL2	135914688		0.064604
chr3	135969694	135970194	genic|chr3:135969694-135970194	PCCB	135969166		0.058394
chr3	136579308	136579808	genic|chr3:136579308-136579808	NCK1-AS1	136580905		0.032888
chr3	138552952	138554684	intergenic|chr3:138552952-138554684	FAIM	138327541		0.043164
chr3	140771329	140771829	genic|chr3:140771329-140771829	SPSB4	140770243		0.047180
chr3	147110980	147111899	intergenic|chr3:147110980-147111899	ZIC4	147110217		0.192740
chr3	149686919	149687419	genic|chr3:149686919-149687419	PFN2	149688741		0.046407
chr3	150127488	150128173	genic|chr3:150127488-150128173	TSC22D2	150126121		0.116018
chr3	156545094	156545594	genic|chr3:156545094-156545594	LEKR1	156544095		0.036565
chr3	156892407	156893528	intergenic|chr3:156892407-156893528	LINC02029	156799629		0.055741
chr3	168864851	168865710	intergenic|chr3:168864851-168865710	MECOM	168864093		0.362867
chr3	170302258	170303000	genic|chr3:170302258-170303000	SLC7A14	170303863		0.287239
chr3	172167204	172167907	intergenic|chr3:172167204-172167907	GHSR	172166246		0.435860
chr3	177076431	177078688	intergenic|chr3:177076431-177078688	TBL1XR1	176915114		0.036164
chr3	183542352	183542852	genic|chr3:183542352-183542852	MAP6D1	183543393		0.074277
chr3	183894171	183894943	genic|chr3:183894171-183894943	MCCC1	182817375		0.030134
chr3	183894171	183894943	genic|chr3:183894171-183894943	AP2M1	183892633		0.030466
chr3	184056292	184056792	genic|chr3:184056292-184056792	FAM131A	184055275		0.109318
chr3	193428149	193430087	intergenic|chr3:193428149-193430087	MGC2889	192959567		0.079058
chr3	195641344	195642252	intergenic|chr3:195641344-195642252	TNK2	195635880		0.036724
chr3	196392584	196393802	intergenic|chr3:196392584-196393802	LINC01063	196359458		0.032866
chr3	196696662	196697162	intergenic|chr3:196696662-196697162	PIGZ	196695742		0.140546
chr10	3110214	3111601	genic|chr10:3110214-3111601	PFKP	3109711		0.393395
chr10	3825491	3826539	genic|chr10:3825491-3826539	KLF6	3827473		0.183938
chr10	5454109	5455391	intergenic|chr10:5454109-5455391	FAM208B	5726800		0.076310
chr10	5701011	5701511	genic|chr10:5701011-5701511	ASB13	5708558		0.100110
chr10	6128294	6128794	intergenic|chr10:6128294-6128794	RBM17	6130948		0.098668
chr10	6243424	6243924	intergenic|chr10:6243424-6243924	PFKFB3	6244839		0.061063
chr10	6246821	6247321	genic|chr10:6246821-6247321	PFKFB3	6244839		0.059420
chr10	6253189	6254103	genic|chr10:6253189-6254103	PFKFB3	6244839		0.102867
chr10	6261101	6261716	genic|chr10:6261101-6261716	PFKFB3	6244839		0.037341
chr10	7452078	7452578	intergenic|chr10:7452078-7452578	SFMBT2	7451303		0.204520
chr10	7452702	7453202	intergenic|chr10:7452702-7453202	SFMBT2	7451303		0.263705
chr10	11205800	11208414	genic|chr10:11205800-11208414	PROSER2-AS1	11936709		0.033461
chr10	12392137	12392972	genic|chr10:12392137-12392972	CAMK1D	12391541		0.251539
chr10	13343909	13344684	intergenic|chr10:13343909-13344684	PHYH	13342130		0.108886
chr10	14994804	14995567	genic|chr10:14994804-14995567	DCLRE1C	14996431		0.117707
chr10	21450181	21451142	genic|chr10:21450181-21451142	NEBL-AS1	21462918		0.144108
chr10	21789210	21789817	intergenic|chr10:21789210-21789817	CASC10	21786213		0.114913
chr10	21796995	21800021	intergenic|chr10:21796995-21800021	SPAG6	22634373		0.031447
chr10	21806141	21808279	genic|chr10:21806141-21808279	CASC10	21786213		0.081212
chr10	21811506	21812006	genic|chr10:21811506-21812006	SKIDA1	21814611		0.032662
chr10	22623188	22624530	intergenic|chr10:22623188-22624530	BMI1	22610138		0.115117
chr10	23001759	23002732	genic|chr10:23001759-23002732	PIP4K2A	23003503		0.240763
chr10	23479639	23480655	intergenic|chr10:23479639-23480655	PTF1A	23481459		0.054345
chr10	23728896	23729610	genic|chr10:23728896-23729610	OTUD1	23728197		0.185714
chr10	24496542	24497131	intergenic|chr10:24496542-24497131	KIAA1217	24497719		0.120219
chr10	25247618	25248118	intergenic|chr10:25247618-25248118	PRTFDC1	25241573		0.044335
chr10	26506481	26507313	genic|chr10:26506481-26507313	GAD2	26505235		0.307441
chr10	28030723	28031879	genic|chr10:28030723-28031879	MKX-AS1	28033543		0.033737
chr10	29228111	29229436	intergenic|chr10:29228111-29229436	MKX-AS1	28033543		0.046939
chr10	31609528	31610129	genic|chr10:31609528-31610129	ZEB1-AS1	31608024		0.087652
chr10	31609528	31610129	genic|chr10:31609528-31610129	ZEB1	31608100		0.087652
chr10	32634806	32635506	genic|chr10:32634806-32635506	EPC1	32636146		0.226384
chr10	32634806	32635506	genic|chr10:32634806-32635506	LOC102031319	32636291		0.226385
chr10	33624876	33625458	intergenic|chr10:33624876-33625458	NRP1	33623833		0.129687
chr10	35105348	35105848	genic|chr10:35105348-35105848	PARD3	35104253		0.086365
chr10	35105348	35105848	genic|chr10:35105348-35105848	PARD3-AS1	35104695		0.086365
chr10	35925808	35927088	intergenic|chr10:35925808-35927088	FZD8	35930362		0.261701
chr10	35927773	35928450	genic|chr10:35927773-35928450	FZD8	35930362		0.114353
chr10	43890985	43893063	genic|chr10:43890985-43893063	HNRNPF	43904656		0.146655
chr10	43950645	43951465	genic|chr10:43950645-43951465	HNRNPF	43904656		0.061841
chr10	43950645	43951465	genic|chr10:43950645-43951465	ZNF487	43932573		0.139110
chr10	45373869	45375216	genic|chr10:45373869-45375216	C10orf10	45474330		0.064149
chr10	45403387	45403981	genic|chr10:45403387-45403981	TMEM72	45406763		0.227335
chr10	46969213	46969713	genic|chr10:46969213-46969713	SYT15	46970601		0.135734
chr10	47080906	47081406	intergenic|chr10:47080906-47081406	NPY4R	47083533		0.256859
chr10	47080906	47081406	intergenic|chr10:47080906-47081406	CH17-360D5.1	47086724		0.208752
chr10	47082082	47082582	intergenic|chr10:47082082-47082582	NPY4R	47083533		0.170609
chr10	47082082	47082582	intergenic|chr10:47082082-47082582	CH17-360D5.1	47086724		0.138655
chr10	47089418	47090134	intergenic|chr10:47089418-47090134	CH17-360D5.1	47086724		0.156436
chr10	48429479	48429979	genic|chr10:48429479-48429979	GDF10	48439138		0.048674
chr10	49759820	49760525	genic|chr10:49759820-49760525	ARHGAP22	49813176		0.032309
chr10	49803683	49804183	genic|chr10:49803683-49804183	ARHGAP22	49813176		0.031687
chr10	50819202	50819702	genic|chr10:50819202-50819702	SLC18A3	50818346		0.200903
chr10	50820831	50821331	intergenic|chr10:50820831-50821331	CHAT	50822082		0.254914
chr10	52381751	52382251	genic|chr10:52381751-52382251	SGMS1	52383737		0.057466
chr10	52843096	52843596	genic|chr10:52843096-52843596	PRKG1	52834233		0.033183
chr10	61136589	61137089	intergenic|chr10:61136589-61137089	FAM13C	61122352		0.030780
chr10	61468481	61468981	genic|chr10:61468481-61468981	SLC16A9	61469649		0.103573
chr10	61665010	61665510	genic|chr10:61665010-61665510	CCDC6	61666414		0.078078
chr10	61667612	61668728	intergenic|chr10:61667612-61668728	CCDC6	61666414		0.030871
chr10	65027107	65028054	genic|chr10:65027107-65028054	JMJD1C	65028983		0.111021
chr10	69523218	69525079	intergenic|chr10:69523218-69525079	EGR2	64576140		0.090442
chr10	69645343	69645843	genic|chr10:69645343-69645843	SIRT1	69644426		0.051325
chr10	70088088	70088588	genic|chr10:70088088-70088588	HNRNPH3	70091767		0.066148
chr10	70940466	70940966	genic|chr10:70940466-70940966	SUPV3L1	70939959		0.094298
chr10	71334147	71334966	intergenic|chr10:71334147-71334966	NEUROG3	71333210		0.264288
chr10	71559795	71560295	intergenic|chr10:71559795-71560295	COL13A1	71561643		0.094826
chr10	71626116	71627190	genic|chr10:71626116-71627190	UNC5B-AS1	72977985		0.033253
chr10	71813616	71814116	genic|chr10:71813616-71814116	H2AFY2	71812356		0.033512
chr10	72164591	72165091	genic|chr10:72164591-72165091	EIF4EBP2	72163860		0.088279
chr10	72662988	72663488	intergenic|chr10:72662988-72663488	PCBD1	72648543		0.041674
chr10	73599436	73600310	genic|chr10:73599436-73600310	PSAP	73611132		0.091794
chr10	74019758	74021430	intergenic|chr10:74019758-74021430	ANAPC16	73975757		0.137928
chr10	74057529	74058520	intergenic|chr10:74057529-74058520	ANAPC16	73975757		0.035411
chr10	75758664	75759323	genic|chr10:75758664-75759323	VCL	75757871		0.138102
chr10	76993755	76995130	genic|chr10:76993755-76995130	COMTD1	76995770		0.386109
chr10	77155004	77155918	intergenic|chr10:77155004-77155918	LOC101929234	77168914		0.094627
chr10	77159527	77160027	genic|chr10:77159527-77160027	ZNF503-AS2	77161285		0.072664
chr10	77159527	77160027	genic|chr10:77159527-77160027	ZNF503	77161652		0.072664
chr10	77167397	77168062	genic|chr10:77167397-77168062	LOC101929234	77168914		0.186911
chr10	83635784	83636712	genic|chr10:83635784-83636712	NRG3	83635069		0.549130
chr10	85955185	85955685	genic|chr10:85955185-85955685	CDHR1	85954390		0.109791
chr10	85996913	85997413	genic|chr10:85996913-85997413	RGR	86004808		0.084611
chr10	86005917	86006417	genic|chr10:86005917-86006417	RGR	86004808		0.052534
chr10	88719821	88720579	genic|chr10:88719821-88720579	SNCG	88718287		0.206524
chr10	88726260	88726760	intergenic|chr10:88726260-88726760	SNCG	88718287		0.145130
chr10	88852633	88853133	genic|chr10:88852633-88853133	GLUD1	88854804		0.107122
chr10	88852633	88853133	genic|chr10:88852633-88853133	FAM35A	88854952		0.107122
chr10	88853574	88854293	genic|chr10:88853574-88854293	GLUD1	88854804		0.117950
chr10	88853574	88854293	genic|chr10:88853574-88854293	FAM35A	88854952		0.117950
chr10	89264945	89265445	genic|chr10:89264945-89265445	MINPP1	89264222		0.238813
chr10	90976670	90977866	genic|chr10:90976670-90977866	LIPA	91011796		0.036731
chr10	91019806	91020545	intergenic|chr10:91019806-91020545	LIPA	91011796		0.118018
chr10	93556005	93556505	genic|chr10:93556005-93556505	TNKS2-AS1	93557953		0.046396
chr10	93639170	93640545	intergenic|chr10:93639170-93640545	BTAF1	93683735		0.116701
chr10	93646825	93647710	intergenic|chr10:93646825-93647710	FGFBP3	93669258		0.049937
chr10	94350466	94351883	intergenic|chr10:94350466-94351883	KIF11	94352824		0.262660
chr10	94450286	94451073	genic|chr10:94450286-94451073	HHEX	94449680		0.106261
chr10	94821973	94823015	genic|chr10:94821973-94823015	CYP26C1	94821020		0.369975
chr10	94831416	94832014	intergenic|chr10:94831416-94832014	CYP26A1	94833646		0.123207
chr10	94841099	94841599	intergenic|chr10:94841099-94841599	CYP26A1	94833646		0.046979
chr10	95314483	95315209	intergenic|chr10:95314483-95315209	RBP4	95360993		0.036006
chr10	95327345	95327845	genic|chr10:95327345-95327845	FFAR4	95326421		0.079262
chr10	98268763	98269263	genic|chr10:98268763-98269263	TLL2	98273683		0.061305
chr10	98270909	98271409	genic|chr10:98270909-98271409	TLL2	98273683		0.072994
chr10	98272241	98272937	genic|chr10:98272241-98272937	TLL2	98273683		0.112007
chr10	98944117	98944617	genic|chr10:98944117-98944617	SLIT1	98945683		0.074086
chr10	99081011	99081511	genic|chr10:99081011-99081511	FRAT1	99079021		0.053617
chr10	99092596	99093852	genic|chr10:99092596-99093852	FRAT1	99079021		0.061840
chr10	99092596	99093852	genic|chr10:99092596-99093852	FRAT2	99094458		0.213696
chr10	99166850	99167569	intergenic|chr10:99166850-99167569	EXOSC1	99205774		0.030359
chr10	99166850	99167569	intergenic|chr10:99166850-99167569	ZDHHC16	99205887		0.030359
chr10	100028841	100029341	intergenic|chr10:100028841-100029341	LOXL4	100028007		0.095286
chr10	101282198	101283358	intergenic|chr10:101282198-101283358	NKX2-3	101292689		0.098154
chr10	101289335	101290281	genic|chr10:101289335-101290281	LINC01475	101290934		0.144662
chr10	101289335	101290281	genic|chr10:101289335-101290281	NKX2-3	101292689		0.123548
chr10	102105249	102105749	intergenic|chr10:102105249-102105749	SCD	102106771		0.079020
chr10	102777945	102779344	genic|chr10:102777945-102779344	MRPL43	102747272		0.059465
chr10	102777945	102779344	genic|chr10:102777945-102779344	TWNK	102747292		0.059465
chr10	102809494	102810610	intergenic|chr10:102809494-102810610	KAZALD1	102820998		0.033156
chr10	102821876	102822706	genic|chr10:102821876-102822706	KAZALD1	102820998		0.117161
chr10	103402899	103404183	genic|chr10:103402899-103404183	TLX1	102891060		0.070980
chr10	103402899	103404183	genic|chr10:103402899-103404183	FBXW4	103454743		0.054926
