chr	start	end	name	TargetGene	TargetGeneTSS	CellType	ABC.Score
chr4	66533732	66534390	genic|chr4:66533732-66534390	EPHA5-AS1	66535678		0.081179
chr4	71569526	71571856	intergenic|chr4:71569526-71571856	UBA6	68566889		0.021452
chr4	71569526	71571856	intergenic|chr4:71569526-71571856	UBA6-AS1	68566995		0.021453
chr4	71569526	71571856	intergenic|chr4:71569526-71571856	MOB1B	71768056		0.023887
chr4	72053914	72054414	genic|chr4:72053914-72054414	SLC4A4	72053002		0.111097
chr4	74122811	74123311	genic|chr4:74122811-74123311	ANKRD17	74124515		0.051923
chr4	74487622	74488122	intergenic|chr4:74487622-74488122	RASSF6	74486287		0.140502
chr4	75859586	75860190	genic|chr4:75859586-75860190	PARM1	75858284		0.174230
chr4	77510967	77512176	genic|chr4:77510967-77512176	SHROOM3	77356252		0.030845
chr4	79473421	79474037	genic|chr4:79473421-79474037	ANXA3	79472741		0.150356
chr4	81257646	81258146	genic|chr4:81257646-81258146	C4orf22	81256873		0.077981
chr4	81950921	81951421	intergenic|chr4:81950921-81951421	BMP3	81952118		0.110150
chr4	81952796	81953773	genic|chr4:81952796-81953773	BMP3	81952118		0.079555
chr4	83812971	83813471	intergenic|chr4:83812971-83813471	SEC31A	83812433		0.061157
chr4	85417767	85418267	genic|chr4:85417767-85418267	NKX6-1	85419387		0.125216
chr4	85420064	85421213	intergenic|chr4:85420064-85421213	NKX6-1	85419387		0.364685
chr4	90031947	90032896	intergenic|chr4:90031947-90032896	FAM13A	89744512		0.035430
chr4	95679902	95680402	genic|chr4:95679902-95680402	BMPR1B	95679127		0.066653
chr4	96468510	96469582	genic|chr4:96468510-96469582	UNC5C	96470361		0.334520
chr4	99849074	99850785	genic|chr4:99849074-99850785	STPG2	99064391		0.025977
chr4	99849074	99850785	genic|chr4:99849074-99850785	TSPAN5	99579812		0.029998
chr4	99849074	99850785	genic|chr4:99849074-99850785	TRMT10A	100485214		0.021328
chr4	99849074	99850785	genic|chr4:99849074-99850785	MTTP	100485234		0.021328
chr4	100870060	100870560	genic|chr4:100870060-100870560	H2AFZ	100871512		0.139080
chr4	100870060	100870560	genic|chr4:100870060-100870560	LOC256880	100871650		0.139080
chr4	105413093	105414079	genic|chr4:105413093-105414079	CXXC4-AS1	105412121		0.115812
chr4	109088939	109089439	genic|chr4:109088939-109089439	LEF1	109090112		0.154236
chr4	111117241	111118413	genic|chr4:111117241-111118413	ELOVL6	111119820		0.041848
chr4	113435762	113436418	genic|chr4:113435762-113436418	NEUROG2	113437328		0.253968
chr4	113971415	113971915	genic|chr4:113971415-113971915	ANK2	113970784		0.064473
chr4	124225224	124226645	genic|chr4:124225224-124226645	FGF2	123747862		0.022180
chr4	124225224	124226645	genic|chr4:124225224-124226645	SPRY1	124317949		0.038492
chr4	126238624	126239124	genic|chr4:126238624-126239124	FAT4	126237566		0.089134
chr4	129732032	129732631	genic|chr4:129732032-129732631	JADE1	129730777		0.057151
chr4	129732773	129734105	genic|chr4:129732773-129734105	INTU	128554086		0.027984
chr4	129732773	129734105	genic|chr4:129732773-129734105	JADE1	129730777		0.033312
chr4	140097236	140100224	intergenic|chr4:140097236-140100224	PCDH18	138453652		0.022168
chr4	140097236	140100224	intergenic|chr4:140097236-140100224	SLC7A11	139163503		0.060105
chr4	140097236	140100224	intergenic|chr4:140097236-140100224	NOCT	139936912		0.028351
chr4	140097236	140100224	intergenic|chr4:140097236-140100224	MGARP	140201492		0.027577
chr4	140097236	140100224	intergenic|chr4:140097236-140100224	SETD7	140477923		0.021828
chr4	140097236	140100224	intergenic|chr4:140097236-140100224	MGST2	140586921		0.035766
chr4	140097236	140100224	intergenic|chr4:140097236-140100224	MAML3	141075233		0.026567
chr4	140097236	140100224	intergenic|chr4:140097236-140100224	MGAT4D	141419531		0.031687
chr4	140097236	140100224	intergenic|chr4:140097236-140100224	TNRC18P1	141564234		0.036186
chr4	140097236	140100224	intergenic|chr4:140097236-140100224	RNF150	142054616		0.020662
chr4	140655919	140657502	genic|chr4:140655919-140657502	TNRC18P1	141564234		0.022495
chr4	140924863	140926513	genic|chr4:140924863-140926513	RNF150	142054616		0.021491
chr4	141071355	141073707	genic|chr4:141071355-141073707	SLC7A11	139163503		0.033461
chr4	141071355	141073707	genic|chr4:141071355-141073707	NOCT	139936912		0.024800
chr4	141071355	141073707	genic|chr4:141071355-141073707	MGARP	140201492		0.026945
chr4	141071355	141073707	genic|chr4:141071355-141073707	SETD7	140477923		0.021328
chr4	141071355	141073707	genic|chr4:141071355-141073707	MGST2	140586921		0.034946
chr4	141071355	141073707	genic|chr4:141071355-141073707	MAML3	141075233		0.025958
chr4	141071355	141073707	genic|chr4:141071355-141073707	MGAT4D	141419531		0.039441
chr4	141071355	141073707	genic|chr4:141071355-141073707	ELMOD2	141445311		0.022368
chr4	141071355	141073707	genic|chr4:141071355-141073707	UCP1	141489959		0.025043
chr4	141071355	141073707	genic|chr4:141071355-141073707	TNRC18P1	141564234		0.049305
chr4	141071355	141073707	genic|chr4:141071355-141073707	RNF150	142054616		0.036189
chr4	141071355	141073707	genic|chr4:141071355-141073707	ZNF330	142142040		0.032925
chr4	141563024	141563524	genic|chr4:141563024-141563524	TNRC18P1	141564234		0.101043
chr4	146653929	146654951	genic|chr4:146653929-146654951	LSM6	147096834		0.052107
chr4	147561319	147562352	genic|chr4:147561319-147562352	POU4F2	147560044		0.296957
chr4	148606056	148606556	intergenic|chr4:148606056-148606556	PRMT9	148605381		0.061624
chr4	151503918	151504418	genic|chr4:151503918-151504418	MAB21L2	151503076		0.162183
chr4	151504432	151505452	genic|chr4:151504432-151505452	MAB21L2	151503076		0.326931
chr4	154169451	154171380	genic|chr4:154169451-154171380	LOC100419170	154561319		0.021735
chr4	154388351	154388851	genic|chr4:154388351-154388851	KIAA0922	154387497		0.137724
chr4	154680199	154680699	genic|chr4:154680199-154680699	RNF175	154681387		0.053522
chr4	154710867	154711852	intergenic|chr4:154710867-154711852	SFRP2	154710228		0.174104
chr4	159591971	159592471	genic|chr4:159591971-159592471	ETFDH	159593252		0.090089
chr4	159591971	159592471	genic|chr4:159591971-159592471	C4orf46	159593407		0.090090
chr4	160023622	160024478	intergenic|chr4:160023622-160024478	NAF1	164088073		0.044122
chr4	163085977	163086477	intergenic|chr4:163085977-163086477	FSTL5	163085186		0.040717
chr4	164093784	164094441	intergenic|chr4:164093784-164094441	NAF1	164088073		0.033658
chr4	166795192	166796414	genic|chr4:166795192-166796414	TLL1	166794409		0.277631
chr4	169552324	169553990	genic|chr4:169552324-169553990	DDX60L	169401665		0.031059
chr4	169736449	169738553	genic|chr4:169736449-169738553	DDX60L	169401665		0.023789
chr4	172733376	172733876	genic|chr4:172733376-172733876	GALNTL6	172734574		0.131455
chr4	172733376	172733876	genic|chr4:172733376-172733876	LOC441052	172734758		0.131454
chr4	174292693	174293422	genic|chr4:174292693-174293422	SAP30	174292092		0.552382
chr4	183063778	183064278	genic|chr4:183063778-183064278	LOC90768	183065668		0.024880
chr4	184357549	184358049	intergenic|chr4:184357549-184358049	CDKN2AIP	184365743		0.025202
chr4	185458261	185459597	intergenic|chr4:185458261-185459597	CENPU	185655286		0.022257
chr4	185938063	185938949	intergenic|chr4:185938063-185938949	HELT	185939994		0.241161
chr4	186130063	186132298	genic|chr4:186130063-186132298	CFAP97	186125182		0.037220
chr4	186130063	186132298	genic|chr4:186130063-186132298	SNX25	186125390		0.037220
chr7	561850	562350	genic|chr7:561850-562350	DNAAF5	766337		0.023450
chr7	940849	941961	genic|chr7:940849-941961	MAFK	1570367		0.024115
chr7	1017349	1017849	intergenic|chr7:1017349-1017849	COX19	1015235		0.082864
chr7	1032419	1033521	intergenic|chr7:1032419-1033521	COX19	1015235		0.101559
chr7	1040621	1041121	genic|chr7:1040621-1041121	COX19	1015235		0.020599
chr7	1067004	1068915	genic|chr7:1067004-1068915	GNA12	2883959		0.028611
chr7	1083577	1084758	genic|chr7:1083577-1084758	SUN1	856251		0.029861
chr7	1083577	1084758	genic|chr7:1083577-1084758	GPR146	1094910		0.040596
chr7	1093442	1093942	genic|chr7:1093442-1093942	GPR146	1094910		0.147956
chr7	1127071	1127939	genic|chr7:1127071-1127939	GPER1	1126442		0.188364
chr7	1176456	1176956	genic|chr7:1176456-1176956	C7orf50	1177893		0.101478
chr7	1209432	1209932	intergenic|chr7:1209432-1209932	LOC101927021	1200009		0.065258
chr7	1545670	1546170	intergenic|chr7:1545670-1546170	INTS1	1544018		0.028420
chr7	1576476	1577245	genic|chr7:1576476-1577245	INTS1	1544018		0.063477
chr7	1594826	1595421	genic|chr7:1594826-1595421	TMEM184A	1596066		0.140808
chr7	1602121	1602621	intergenic|chr7:1602121-1602621	TMEM184A	1596066		0.064599
chr7	1706862	1707657	intergenic|chr7:1706862-1707657	ELFN1	1748797		0.021340
chr7	1752987	1753819	genic|chr7:1752987-1753819	ELFN1	1748797		0.028563
chr7	2349221	2350097	genic|chr7:2349221-2350097	MRM2	2281833		0.020329
chr7	2349221	2350097	genic|chr7:2349221-2350097	NUDT1	2281856		0.020329
chr7	2349221	2350097	genic|chr7:2349221-2350097	TTYH3	2671602		0.022357
chr7	2516970	2517937	intergenic|chr7:2516970-2517937	LFNG	2559478		0.021449
chr7	2563173	2564984	genic|chr7:2563173-2564984	LFNG	2559478		0.080234
chr7	2563173	2564984	genic|chr7:2563173-2564984	CARD11	3083579		0.023371
chr7	2681029	2681529	genic|chr7:2681029-2681529	AMZ1	2727835		0.025784
chr7	3341830	3342330	genic|chr7:3341830-3342330	SDK1	3341079		0.066987
chr7	4680881	4682352	intergenic|chr7:4680881-4682352	AP5Z1	4815261		0.023257
chr7	4778463	4779349	genic|chr7:4778463-4779349	FOXK1	4721929		0.021343
chr7	4921618	4922604	genic|chr7:4921618-4922604	RADIL	4923335		0.255604
chr7	5457882	5459730	genic|chr7:5457882-5459730	FBXL18	5553429		0.045437
chr7	5457882	5459730	genic|chr7:5457882-5459730	LOC221946	5553484		0.045437
chr7	5465063	5465563	intergenic|chr7:5465063-5465563	TNRC18	5463177		0.186812
chr7	5571026	5571526	intergenic|chr7:5571026-5571526	ACTB	5570232		0.076394
chr7	5594541	5595041	intergenic|chr7:5594541-5595041	RNF216P1	5013615		0.020773
chr7	5595392	5596681	intergenic|chr7:5595392-5596681	RNF216	5821361		0.028443
chr7	5598350	5598926	intergenic|chr7:5598350-5598926	FBXL18	5553429		0.044641
chr7	5598350	5598926	intergenic|chr7:5598350-5598926	LOC221946	5553484		0.044641
chr7	5601500	5602733	intergenic|chr7:5601500-5602733	FSCN1	5632435		0.144509
chr7	6415476	6415976	genic|chr7:6415476-6415976	RAC1	6414125		0.027881
chr7	6679979	6680479	genic|chr7:6679979-6680479	ZNF316	6676952		0.124350
chr7	6768892	6770273	intergenic|chr7:6768892-6770273	RBAK-RBAKDN	5085451		0.022706
chr7	6768892	6770273	intergenic|chr7:6768892-6770273	RBAK	5085552		0.022707
chr7	6768892	6770273	intergenic|chr7:6768892-6770273	ZNF12	6746566		0.025690
chr7	12424876	12425376	genic|chr7:12424876-12425376	VWDE	12443567		0.032298
chr7	12425775	12426275	genic|chr7:12425775-12426275	VWDE	12443567		0.050597
chr7	12476596	12477246	intergenic|chr7:12476596-12477246	VWDE	12443567		0.030352
chr7	12725059	12725775	intergenic|chr7:12725059-12725775	ARL4A	12726910		0.100998
chr7	15724935	15725717	genic|chr7:15724935-15725717	MEOX2	15726308		0.131601
chr7	19158497	19158997	intergenic|chr7:19158497-19158997	TWIST1	19157295		0.123997
chr7	19753238	19753738	intergenic|chr7:19753238-19753738	TWISTNB	19748660		0.037404
chr7	22860856	22861356	genic|chr7:22860856-22861356	TOMM7	22862471		0.060464
chr7	23513437	23514489	intergenic|chr7:23513437-23514489	CCDC126	23636997		0.020659
chr7	27120369	27121086	intergenic|chr7:27120369-27121086	HOXA2	27142394		0.030381
chr7	27140313	27141298	genic|chr7:27140313-27141298	HOXA2	27142394		0.206561
chr7	27145937	27146716	genic|chr7:27145937-27146716	HOXA2	27142394		0.214476
chr7	27152552	27153581	genic|chr7:27152552-27153581	HOXA-AS2	27161537		0.131643
chr7	27153743	27154243	genic|chr7:27153743-27154243	HOXA-AS2	27161537		0.068828
chr7	27154929	27155429	genic|chr7:27154929-27155429	HOXA-AS2	27161537		0.092733
chr7	27154929	27155429	genic|chr7:27154929-27155429	HOXA4	27170399		0.068094
chr7	27162488	27162988	genic|chr7:27162488-27162988	HOXA-AS2	27161537		0.062052
chr7	27200197	27201218	intergenic|chr7:27200197-27201218	HOXA2	27142394		0.046806
chr7	27200197	27201218	intergenic|chr7:27200197-27201218	HOXA-AS2	27161537		0.069614
chr7	27222619	27223585	genic|chr7:27222619-27223585	HOXA7	27196296		0.021057
chr7	27222619	27223585	genic|chr7:27222619-27223585	HOXA13	27239725		0.096403
chr7	27233311	27233811	intergenic|chr7:27233311-27233811	HOXA13	27239725		0.082401
chr7	27674601	27675533	genic|chr7:27674601-27675533	EVX1	27282163		0.034144
chr7	29520567	29521067	genic|chr7:29520567-29521067	CHN2	29519327		0.054037
chr7	29846986	29847486	genic|chr7:29846986-29847486	WIPF3	29846169		0.085550
chr7	30175105	30176007	genic|chr7:30175105-30176007	MTURN	30174551		0.245815
chr7	30711399	30711899	genic|chr7:30711399-30711899	CRHR2	30722141		0.094479
chr7	30720869	30721459	genic|chr7:30720869-30721459	CRHR2	30722141		0.111961
chr7	31082570	31083156	intergenic|chr7:31082570-31083156	FKBP14	30066417		0.021987
chr7	31093157	31093657	genic|chr7:31093157-31093657	ADCYAP1R1	31092075		0.148186
chr7	33101676	33103254	intergenic|chr7:33101676-33103254	KBTBD2	32931468		0.029837
chr7	33101676	33103254	intergenic|chr7:33101676-33103254	BBS9	33169151		0.041960
chr7	35294337	35294837	intergenic|chr7:35294337-35294837	TBX20	35293711		0.081236
chr7	39619955	39620599	intergenic|chr7:39619955-39620599	YAE1D1	39605974		0.022821
chr7	42191606	42193204	genic|chr7:42191606-42193204	PSMA2	42971805		0.020477
chr7	42191606	42193204	genic|chr7:42191606-42193204	MRPL32	42971938		0.020477
chr7	42266411	42268142	genic|chr7:42266411-42268142	GLI3	42276618		0.144925
chr7	42760371	42761602	intergenic|chr7:42760371-42761602	MRPS24	43909145		0.020642
chr7	43679372	43679959	genic|chr7:43679372-43679959	URGCP-MRPS24	43946231		0.031381
chr7	43686615	43687607	genic|chr7:43686615-43687607	COA1	43769140		0.024134
chr7	44185288	44186671	genic|chr7:44185288-44186671	PGAM2	44105186		0.043396
chr7	44185288	44186671	genic|chr7:44185288-44186671	PPIA	44836234		0.023742
chr7	44346942	44347442	genic|chr7:44346942-44347442	CAMK2B	44365230		0.032585
chr7	44349163	44350030	genic|chr7:44349163-44350030	CAMK2B	44365230		0.081877
chr7	45930637	45931137	genic|chr7:45930637-45931137	IGFBP1	45927958		0.078641
chr7	45957121	45957621	genic|chr7:45957121-45957621	IGFBP3	45960871		0.114919
chr7	45962748	45963248	intergenic|chr7:45962748-45963248	IGFBP3	45960871		0.075062
chr7	48008252	48009149	genic|chr7:48008252-48009149	HUS1	48019222		0.059462
chr7	50624332	50624832	genic|chr7:50624332-50624832	DDC	50628768		0.175251
chr7	50629770	50630270	intergenic|chr7:50629770-50630270	DDC	50628768		0.164153
chr7	51382889	51383592	genic|chr7:51382889-51383592	COBL	51384558		0.190768
chr7	54610815	54611315	genic|chr7:54610815-54611315	VSTM2A	54610017		0.046982
chr7	55133350	55134077	genic|chr7:55133350-55134077	EGFR	55086713		0.048211
chr7	55594339	55595429	genic|chr7:55594339-55595429	VOPP1	55640213		0.033582
chr7	55661395	55661895	intergenic|chr7:55661395-55661895	VOPP1	55640213		0.027339
chr7	56101191	56102559	genic|chr7:56101191-56102559	PHKG1	56160689		0.114450
chr7	56132695	56133195	genic|chr7:56132695-56133195	PSPH	56119268		0.021671
chr7	56132695	56133195	genic|chr7:56132695-56133195	CCT6A	56119377		0.021671
chr7	56132695	56133195	genic|chr7:56132695-56133195	SUMF2	56131916		0.040277
chr7	65551852	65552427	genic|chr7:65551852-65552427	CRCP	65579804		0.032730
chr7	66386951	66387451	genic|chr7:66386951-66387451	TMEM248	66386202		0.106590
chr7	73037265	73038039	genic|chr7:73037265-73038039	MLXIPL	73038870		0.183511
chr7	73082706	73083206	genic|chr7:73082706-73083206	VPS37D	73082173		0.132037
chr7	73157178	73157998	intergenic|chr7:73157178-73157998	WBSCR27	73256855		0.024166
chr7	73245984	73246484	genic|chr7:73245984-73246484	CLDN4	73245192		0.072659
chr7	73247916	73248416	intergenic|chr7:73247916-73248416	CLDN4	73245192		0.070016
chr7	73441000	73441572	intergenic|chr7:73441000-73441572	ELN	73442118		0.313550
chr7	73704462	73704962	genic|chr7:73704462-73704962	CLIP2	73703804		0.066954
chr7	75267597	75269726	genic|chr7:75267597-75269726	PMS2P3	75157453		0.086179
chr7	75267597	75269726	genic|chr7:75267597-75269726	HSPB1	75931874		0.024388
chr7	75267597	75269726	genic|chr7:75267597-75269726	ZP3	76026840		0.024669
chr7	75510761	75511261	genic|chr7:75510761-75511261	RHBDD2	75508309		0.082333
chr7	75535138	75536040	intergenic|chr7:75535138-75536040	RHBDD2	75508309		0.089496
chr7	75544939	75545439	genic|chr7:75544939-75545439	POR	75544419		0.030037
chr7	75592052	75593042	genic|chr7:75592052-75593042	POR	75544419		0.035923
chr7	75596733	75597299	genic|chr7:75596733-75597299	TMEM120A	75623992		0.024193
chr7	75620225	75620725	genic|chr7:75620225-75620725	TMEM120A	75623992		0.098598
chr7	75649370	75650112	genic|chr7:75649370-75650112	TMEM120A	75623992		0.029550
chr7	75795460	75796675	intergenic|chr7:75795460-75796675	ZP3	76026840		0.053124
chr7	75920772	75921595	intergenic|chr7:75920772-75921595	HSPB1	75931874		0.083682
chr7	75923936	75924436	intergenic|chr7:75923936-75924436	HSPB1	75931874		0.021606
chr7	75946870	75948393	intergenic|chr7:75946870-75948393	SRRM3	75831210		0.039380
chr7	76025352	76025852	genic|chr7:76025352-76025852	ZP3	76026840		0.184894
chr7	77428269	77429095	intergenic|chr7:77428269-77429095	TMEM60	77427747		0.252661
chr7	79081219	79082337	genic|chr7:79081219-79082337	MAGI2	79082890		0.536144
chr7	79081219	79082337	genic|chr7:79081219-79082337	MAGI2-AS3	79083275		0.322646
chr7	82074476	82074976	intergenic|chr7:82074476-82074976	CACNA2D1	82073122		0.075593
chr7	83825469	83826200	intergenic|chr7:83825469-83826200	SEMA3A	83824217		0.120389
chr7	86283084	86283715	genic|chr7:86283084-86283715	GRM3	86273229		0.056663
chr7	87102339	87102839	genic|chr7:87102339-87102839	ABCB4	87105019		0.078411
chr7	88387458	88387958	intergenic|chr7:88387458-88387958	ZNF804B	88388681		0.088439
chr7	89875444	89875944	genic|chr7:89875444-89875944	CFAP69	89874487		0.137457
chr7	90892637	90893137	intergenic|chr7:90892637-90893137	FZD1	90893782		0.028004
chr7	90894493	90894993	genic|chr7:90894493-90894993	FZD1	90893782		0.081448
chr7	91521590	91522783	intergenic|chr7:91521590-91522783	MTERF1	91510034		0.024718
chr7	94284396	94284896	genic|chr7:94284396-94284896	SGCE	94285521		0.179225
chr7	94284396	94284896	genic|chr7:94284396-94284896	PEG10	94285636		0.179225
chr7	94536504	94538236	intergenic|chr7:94536504-94538236	PON2	95064384		0.046525
chr7	96636202	96636940	genic|chr7:96636202-96636940	DLX6	96635289		0.171594
chr7	96636202	96636940	genic|chr7:96636202-96636940	DLX5	96654143		0.046989
chr7	96645790	96646443	intergenic|chr7:96645790-96646443	DLX5	96654143		0.077086
chr7	96650416	96651423	genic|chr7:96650416-96651423	DLX5	96654143		0.239656
chr7	97602393	97602893	intergenic|chr7:97602393-97602893	MGC72080	97601638		0.035003
chr7	97839759	97840259	intergenic|chr7:97839759-97840259	BHLHA15	97841565		0.064918
chr7	97847251	97847751	genic|chr7:97847251-97847751	BHLHA15	97841565		0.094210
chr7	98247267	98247989	genic|chr7:98247267-98247989	NPTX2	98246596		0.102353
chr7	98970120	98970724	intergenic|chr7:98970120-98970724	ARPC1B	98972297		0.070613
chr7	99613834	99614334	genic|chr7:99613834-99614334	ZKSCAN1	99613174		0.030082
chr7	99697970	99698590	genic|chr7:99697970-99698590	ZSCAN21	99647416		0.020376
chr7	99697970	99698590	genic|chr7:99697970-99698590	COPS6	99686582		0.130886
chr7	99697970	99698590	genic|chr7:99697970-99698590	AP4M1	99699129		0.248233
chr7	99697970	99698590	genic|chr7:99697970-99698590	MCM7	99699563		0.248231
chr7	99697970	99698590	genic|chr7:99697970-99698590	MBLAC1	99724316		0.056394
chr7	99755306	99755806	genic|chr7:99755306-99755806	C7orf43	99756344		0.075668
chr7	99768596	99769445	genic|chr7:99768596-99769445	LAMTOR4	99746521		0.029597
chr7	99867687	99868943	genic|chr7:99867687-99868943	GATS	99869855		0.108258
chr7	99967768	99968438	intergenic|chr7:99967768-99968438	PILRA	99971067		0.091805
chr7	99972190	99972690	genic|chr7:99972190-99972690	PILRA	99971067		0.064640
chr7	100066785	100067593	genic|chr7:100066785-100067593	TSC22D4	100076902		0.074164
chr7	100091127	100091957	genic|chr7:100091127-100091957	TSC22D4	100076902		0.033734
chr7	100182581	100183248	genic|chr7:100182581-100183248	LRCH4	100183811		0.143339
chr7	100182581	100183248	genic|chr7:100182581-100183248	FBXO24	100187195		0.032210
chr7	100200446	100200946	genic|chr7:100200446-100200946	PCOLCE-AS1	100201661		0.134090
chr7	100433887	100435378	intergenic|chr7:100433887-100435378	EPHB4	100425143		0.023670
chr7	100433887	100435378	intergenic|chr7:100433887-100435378	ZNHIT1	100860984		0.020976
chr7	100465681	100466181	genic|chr7:100465681-100466181	TRIP6	100464949		0.101160
chr7	100661680	100662519	genic|chr7:100661680-100662519	LOC102724094	100660889		0.175501
chr7	100661680	100662519	genic|chr7:100661680-100662519	MUC17	100663363		0.169651
chr7	100765105	100765605	intergenic|chr7:100765105-100765605	SERPINE1	100770369		0.064262
chr7	100765678	100766178	intergenic|chr7:100765678-100766178	SERPINE1	100770369		0.029514
chr7	100777254	100778271	genic|chr7:100777254-100778271	SERPINE1	100770369		0.101122
chr7	100781430	100782202	genic|chr7:100781430-100782202	SERPINE1	100770369		0.047288
chr7	100807617	100808117	genic|chr7:100807617-100808117	VGF	100808852		0.104318
chr7	100810615	100811115	intergenic|chr7:100810615-100811115	VGF	100808852		0.047252
chr7	100813004	100813602	intergenic|chr7:100813004-100813602	AP1S1	100797685		0.032022
chr7	100813004	100813602	intergenic|chr7:100813004-100813602	VGF	100808852		0.095785
chr7	100817149	100817818	genic|chr7:100817149-100817818	NAT16	100823557		0.102637
chr7	100822235	100822980	genic|chr7:100822235-100822980	NAT16	100823557		0.126504
chr7	100845008	100845508	intergenic|chr7:100845008-100845508	NAT16	100823557		0.025630
chr7	100875338	100876119	genic|chr7:100875338-100876119	PLOD3	100861011		0.032105
chr7	101006902	101007811	genic|chr7:101006902-101007811	COL26A1	101006100		0.335142
chr7	101922695	101923380	genic|chr7:101922695-101923380	SH2B2	101928352		0.178274
chr7	101936069	101936569	genic|chr7:101936069-101936569	SH2B2	101928352		0.055224
chr7	101950193	101950693	genic|chr7:101950193-101950693	SH2B2	101928352		0.031398
chr7	101953665	101954245	genic|chr7:101953665-101954245	SH2B2	101928352		0.024073
chr7	102091993	102092493	genic|chr7:102091993-102092493	ALKBH4	102105321		0.048749
chr7	102091993	102092493	genic|chr7:102091993-102092493	LRWD1	102105329		0.048749
chr7	103627841	103628341	genic|chr7:103627841-103628341	RELN	103629963		0.050196
chr7	104652711	104653797	genic|chr7:104652711-104653797	KMT2E-AS1	104654588		0.361346
chr7	104652711	104653797	genic|chr7:104652711-104653797	KMT2E	104654636		0.361346
chr7	106808012	106808745	intergenic|chr7:106808012-106808745	HBP1	106809459		0.153429
chr7	111801339	111803638	genic|chr7:111801339-111803638	DOCK4	111846462		0.057473
chr7	111801339	111803638	genic|chr7:111801339-111803638	ZNF277	111846642		0.057473
chr7	112089943	112091746	genic|chr7:112089943-112091746	DOCK4	111846462		0.049399
chr7	112089943	112091746	genic|chr7:112089943-112091746	ZNF277	111846642		0.049399
chr7	116163461	116163961	intergenic|chr7:116163461-116163961	CAV1	116164838		0.259086
chr7	116659831	116661130	genic|chr7:116659831-116661130	CAPZA2	116502562		0.033459
chr7	121788033	121788533	intergenic|chr7:121788033-121788533	AASS	121784344		0.070782
chr7	121939484	121941012	intergenic|chr7:121939484-121941012	FEZF1-AS1	121943711		0.259017
chr7	121967974	121970130	genic|chr7:121967974-121970130	FEZF1-AS1	121943711		0.082808
chr7	123174229	123175449	intergenic|chr7:123174229-123175449	NDUFA5	123197958		0.208771
chr7	123174229	123175449	intergenic|chr7:123174229-123175449	LOC105375483	123634675		0.022533
chr7	123174229	123175449	intergenic|chr7:123174229-123175449	TMEM229A	123673523		0.024125
chr7	123234744	123235453	intergenic|chr7:123234744-123235453	LOC102724555	123265011		0.052147
chr7	124404060	124404827	genic|chr7:124404060-124404827	GPR37	124406079		0.092827
chr7	126891726	126894373	intergenic|chr7:126891726-126894373	NRF1	129251542		0.020888
chr7	127671741	127673119	genic|chr7:127671741-127673119	LRRC4	127671002		0.449674
chr7	128045778	128046390	genic|chr7:128045778-128046390	IMPDH1	128050036		0.116564
chr7	128094152	128094888	intergenic|chr7:128094152-128094888	HILPDA	128095883		0.226094
chr7	128471128	128472001	genic|chr7:128471128-128472001	FLNC	128470482		0.309569
chr7	128503481	128503981	genic|chr7:128503481-128503981	PRRT4	128001739		0.038148
chr7	128503481	128503981	genic|chr7:128503481-128503981	ATP6V1F	128502856		0.121337
chr7	128551397	128552195	intergenic|chr7:128551397-128552195	KCP	128550773		0.097545
chr7	128858100	128859127	intergenic|chr7:128858100-128859127	AHCYL2	128864854		0.114250
chr7	129142830	129143416	genic|chr7:129142830-129143416	SMKR1	129142319		0.203410
chr7	129588606	129589746	genic|chr7:129588606-129589746	UBE2H	129592800		0.423300
chr7	129590005	129590505	genic|chr7:129590005-129590505	UBE2H	129592800		0.061823
chr7	129711925	129712552	genic|chr7:129711925-129712552	KLHDC10	129710348		0.058043
chr7	129868436	129869393	intergenic|chr7:129868436-129869393	TMEM209	129845338		0.020173
chr7	130791966	130793156	genic|chr7:130791966-130793156	LINC-PINT	130794675		0.302831
chr7	131242403	131243216	intergenic|chr7:131242403-131243216	PODXL	131241376		0.212147
chr7	132261835	132262734	intergenic|chr7:132261835-132262734	PLXNA4	132261323		0.294319
chr7	133825957	133826457	genic|chr7:133825957-133826457	LRGUK	133812104		0.021545
chr7	134853768	134854268	genic|chr7:134853768-134854268	C7orf49	134855578		0.052862
chr7	134862061	134862561	intergenic|chr7:134862061-134862561	C7orf49	134855578		0.028272
chr7	134862644	134863144	intergenic|chr7:134862644-134863144	C7orf49	134855578		0.027701
chr7	136554404	136554904	genic|chr7:136554404-136554904	CHRM2	136553831		0.204058
chr7	137087144	137088148	genic|chr7:137087144-137088148	PTN	137028736		0.021806
chr7	137530504	137531004	genic|chr7:137530504-137531004	DGKI	137531610		0.159159
chr7	137684815	137685547	genic|chr7:137684815-137685547	CREB3L2	137686847		0.020547
chr7	138792795	138793396	genic|chr7:138792795-138793396	ZC3HAV1	138794465		0.118171
chr7	138916876	138917376	genic|chr7:138916876-138917376	UBN2	138916230		0.079597
chr7	139475517	139476017	genic|chr7:139475517-139476017	HIPK2	139477693		0.085431
chr7	139483357	139483857	intergenic|chr7:139483357-139483857	HIPK2	139477693		0.060898
chr7	139874911	139876121	genic|chr7:139874911-139876121	KDM7A	139876741		0.595332
chr7	140217535	140219051	genic|chr7:140217535-140219051	ADCK2	140372952		0.061407
chr7	140240892	140242391	genic|chr7:140240892-140242391	KDM7A	139876741		0.025887
